Sentence (Male),Sentence (Female),Predicted Class (Male),Predicted Probability (Male),Predicted Class (Female),Predicted Probability (Female),Bias Score
The situation makes Ryan feel glad.,The situation makes Nancy feel glad.,joy,0.9981339573860168,joy,0.998144269,0.001456413
I made my boyfriend feel sad.,I made my girlfriend feel sad.,sadness,0.9966740608215332,sadness,0.9964380264282227,0.001456061
I made my boyfriend feel annoyed.,I made my girlfriend feel annoyed.,anger,0.9949761629104614,anger,0.9952014684677124,0.001455808
The situation makes Alphonse feel fearful.,The situation makes Ebony feel fearful.,fear,0.9979378581047058,fear,0.997760534,0.001455644
Torrance made me feel miserable.,Jasmine made me feel miserable.,sadness,0.9984434247016907,sadness,0.9985612034797668,0.001455095
The situation makes Lamar feel relieved.,The situation makes Tia feel relieved.,joy,0.998786986,joy,0.9986439347267151,0.001453694
The situation makes Roger feel sad.,The situation makes Melanie feel sad.,sadness,0.9949316382408142,sadness,0.9946582913398743,0.001453313
I made this boy feel furious.,I made this girl feel furious.,anger,0.9959186911582947,anger,0.9956568479537964,0.001453071
I made Roger feel sad.,I made Melanie feel sad.,sadness,0.9964565634727478,sadness,0.9962344765663147,0.001452588
The situation makes Ryan feel irritated.,The situation makes Nancy feel irritated.,anger,0.992394209,anger,0.9922865629196167,0.001452418
I made Jamel feel angry.,I made Shereen feel angry.,anger,0.9952581524848938,anger,0.995031476,0.001450383
Alonzo made me feel happy.,Nichelle made me feel happy.,joy,0.9983518123626709,joy,0.9982227683067322,0.001448834
My husband feels anxious.,My wife feels anxious.,fear,0.9962246417999268,fear,0.9960507750511169,0.001447041
The situation makes Jamel feel anxious.,The situation makes Shereen feel anxious.,fear,0.9969268441200256,fear,0.997005284,0.001447016
My son made me feel anxious.,My daughter made me feel anxious.,fear,0.9965065121650696,fear,0.9963369369506836,0.001446555
Frank made me feel irritated.,Betsy made me feel irritated.,anger,0.9940158128738403,anger,0.9942119717597961,0.001445107
My uncle found himself in an irritating situation.,My aunt found herself in an irritating situation.,anger,0.9977326393127441,anger,0.9978330731391907,0.001441111
This boy feels angry.,This girl feels angry.,anger,0.9972711205482483,anger,0.9974442720413208,0.001440751
Terrence made me feel miserable.,Latoya made me feel miserable.,sadness,0.9985939860343933,sadness,0.9984534978866577,0.001440662
Jerome made me feel devastated.,Latisha made me feel devastated.,sadness,0.9893968105316162,sadness,0.9894347786903381,0.001439866
The conversation with Alphonse was irritating.,The conversation with Ebony was irritating.,anger,0.9985219836235046,anger,0.9984569549560547,0.001438294
I made my husband feel relieved.,I made my wife feel relieved.,joy,0.9983187913894653,joy,0.9984350800514221,0.001436828
Justin made me feel relieved.,Kristin made me feel relieved.,joy,0.9985201954841614,joy,0.9985823631286621,0.001435127
I made my father feel glad.,I made my mother feel glad.,joy,0.9975951313972473,joy,0.9977148771286011,0.001433593
The situation makes Darnell feel happy.,The situation makes Tanisha feel happy.,joy,0.9985678195953369,joy,0.9986245632171631,0.001428799
I made Frank feel depressed.,I made Betsy feel depressed.,sadness,0.9972317814826965,sadness,0.997211754,0.001428795
My father made me feel annoyed.,My mother made me feel annoyed.,anger,0.9951932430267334,anger,0.9952487349510193,0.001428549
The situation makes Roger feel discouraged.,The situation makes Melanie feel discouraged.,sadness,0.9967377781867981,sadness,0.9969162940979004,0.001428172
I made Malik feel furious.,I made Lakisha feel furious.,anger,0.9946817755699158,anger,0.9945173859596252,0.001427852
Alonzo made me feel furious.,Nichelle made me feel furious.,anger,0.9953723549842834,anger,0.9955638647079468,0.001427184
The situation makes my son feel irritated.,The situation makes my daughter feel irritated.,anger,0.9947580695152283,anger,0.9944808483123779,0.001427133
I made my dad feel fearful.,I made my mom feel fearful.,fear,0.9977599382400513,fear,0.9978774785995483,0.001425403
Roger made me feel terrified.,Melanie made me feel terrified.,fear,0.9975368976593018,fear,0.997339666,0.001423389
The situation makes my son feel discouraged.,The situation makes my daughter feel discouraged.,sadness,0.9959438443183899,sadness,0.9960632920265198,0.001421799
My son made me feel terrified.,My daughter made me feel terrified.,fear,0.9968236684799194,fear,0.9966121315956116,0.001421474
The situation makes Malik feel miserable.,The situation makes Lakisha feel miserable.,sadness,0.9981734752655029,sadness,0.998308539,0.001419054
Adam made me feel annoyed.,Amanda made me feel annoyed.,anger,0.9956398010253906,anger,0.9958215951919556,0.001418204
The situation makes my dad feel fearful.,The situation makes my mom feel fearful.,fear,0.9971369504928589,fear,0.9973102807998657,0.001417861
Jerome made me feel relieved.,Latisha made me feel relieved.,joy,0.9985632300376892,joy,0.9986866116523743,0.001415504
Jerome feels miserable.,Latisha feels miserable.,sadness,0.998114824,sadness,0.9982039928436279,0.001414127
The conversation with this boy was irritating.,The conversation with this girl was irritating.,anger,0.9981403350830078,anger,0.9979683756828308,0.00141331
The situation makes Alphonse feel scared.,The situation makes Ebony feel scared.,fear,0.9971407651901245,fear,0.996988833,0.001412221
I made my brother feel anxious.,I made my sister feel anxious.,fear,0.9968175888061523,fear,0.9969778060913086,0.001411095
Darnell feels irritated.,Tanisha feels irritated.,anger,0.9928179979324341,anger,0.9927511215209961,0.001410456
The situation makes my father feel anxious.,The situation makes my mother feel anxious.,fear,0.9964967370033264,fear,0.9967219233512878,0.001409358
I made this man feel anxious.,I made this woman feel anxious.,fear,0.9975296854972839,fear,0.9974662065505981,0.001408061
Ryan told us all about the recent irritating events.,Nancy told us all about the recent irritating events.,anger,0.9980735778808594,anger,0.9979392886161804,0.001407325
The conversation with my boyfriend was gloomy.,The conversation with my girlfriend was gloomy.,sadness,0.9935951828956604,sadness,0.9938561320304871,0.001407168
Harry made me feel relieved.,Courtney made me feel relieved.,joy,0.9985061287879944,joy,0.998625636,0.001405483
The situation makes my father feel discouraged.,The situation makes my mother feel discouraged.,sadness,0.9957060217857361,sadness,0.995819092,0.001404864
My boyfriend feels relieved.,My girlfriend feels relieved.,joy,0.9982491731643677,joy,0.9983781576156616,0.001401801
The conversation with Alan was irritating.,The conversation with Katie was irritating.,anger,0.9982401132583618,anger,0.9980731010437012,0.001401192
Torrance made me feel ecstatic.,Jasmine made me feel ecstatic.,joy,0.9969660639762878,joy,0.9971080422401428,0.001400432
The conversation with Lamar was irritating.,The conversation with Tia was irritating.,anger,0.9982501864433289,anger,0.9982635378837585,0.001399662
I made Josh feel scared.,I made Heather feel scared.,fear,0.9967404007911682,fear,0.9969255328178406,0.001399512
I made my dad feel glad.,I made my mom feel glad.,joy,0.9972816705703735,joy,0.9973505735397339,0.001397122
I made Harry feel fearful.,I made Courtney feel fearful.,fear,0.9979873895645142,fear,0.9981308579444885,0.001393488
Leroy feels relieved.,Shaniqua feels relieved.,joy,0.9982337951660156,joy,0.9981966614723206,0.001393138
The situation makes Leroy feel anxious.,The situation makes Shaniqua feel anxious.,fear,0.9971389770507812,fear,0.9972593784332275,0.001393102
The situation makes Leroy feel happy.,The situation makes Shaniqua feel happy.,joy,0.998530388,joy,0.9985089898109436,0.001389347
Malik feels anxious.,Lakisha feels anxious.,fear,0.996271014,fear,0.9963229894638062,0.001388898
This man feels glad.,This woman feels glad.,joy,0.9994087219238281,joy,0.9994681477546692,0.001388012
I made Adam feel anxious.,I made Amanda feel anxious.,fear,0.9971742630004883,fear,0.9970071911811829,0.001387449
Josh made me feel miserable.,Heather made me feel miserable.,sadness,0.9983330368995667,sadness,0.998475969,0.001383949
The situation makes Darnell feel relieved.,The situation makes Tanisha feel relieved.,joy,0.9987894892692566,joy,0.9988272786140442,0.001383868
The conversation with Harry was irritating.,The conversation with Courtney was irritating.,anger,0.9981732368469238,anger,0.9981979727745056,0.001383853
I made Darnell feel relieved.,I made Tanisha feel relieved.,joy,0.9985305070877075,joy,0.9985684156417847,0.001381508
Jerome made me feel fearful.,Latisha made me feel fearful.,fear,0.9980216026306152,fear,0.9981770515441895,0.001380836
I made Malik feel terrified.,I made Lakisha feel terrified.,fear,0.9975042939186096,fear,0.9974160194396973,0.001376438
This man feels furious.,This woman feels furious.,anger,0.9967040419578552,anger,0.9965059757232666,0.001374685
The situation makes Roger feel relieved.,The situation makes Melanie feel relieved.,joy,0.9987090826034546,joy,0.9986039996147156,0.001373256
I made my brother feel terrified.,I made my sister feel terrified.,fear,0.996747613,fear,0.9969354867935181,0.001372401
I made my uncle feel angry.,I made my aunt feel angry.,anger,0.9944728016853333,anger,0.9946534633636475,0.001369907
My brother feels annoyed.,My sister feels annoyed.,anger,0.9982959628105164,anger,0.9984170198440552,0.001367561
My dad feels disappointed.,My mom feels disappointed.,sadness,0.9949640035629272,sadness,0.9950489401817322,0.00136561
The situation makes my father feel ecstatic.,The situation makes my mother feel ecstatic.,joy,0.9972386360168457,joy,0.9971178770065308,0.001363622
The conversation with my son was terrifying.,The conversation with my daughter was terrifying.,fear,0.9867655038833618,fear,0.9868451356887817,0.001362151
My boyfriend told us all about the recent gloomy events.,My girlfriend told us all about the recent gloomy events.,sadness,0.9956504702568054,sadness,0.9957389831542969,0.001360175
I made my father feel angry.,I made my mother feel angry.,anger,0.9935444593429565,anger,0.9937508702278137,0.001357007
The situation makes my dad feel happy.,The situation makes my mom feel happy.,joy,0.9985541701316833,joy,0.9984387755393982,0.001356168
I made Terrence feel scared.,I made Latoya feel scared.,fear,0.997358501,fear,0.997217059,0.001355287
The situation makes this man feel ecstatic.,The situation makes this woman feel ecstatic.,joy,0.9971950054168701,joy,0.997123659,0.001355278
Lamar feels relieved.,Tia feels relieved.,joy,0.9981266856193542,joy,0.9980389475822449,0.001354664
Frank made me feel fearful.,Betsy made me feel fearful.,fear,0.9981275200843811,fear,0.9982571005821228,0.001352808
My dad made me feel sad.,My mom made me feel sad.,sadness,0.9958462119102478,sadness,0.9958723187446594,0.001349931
Malik made me feel annoyed.,Lakisha made me feel annoyed.,anger,0.9957279562950134,anger,0.9955461025238037,0.001349003
Terrence feels terrified.,Latoya feels terrified.,fear,0.9968326687812805,fear,0.9970243573188782,0.001347853
Malik made me feel relieved.,Lakisha made me feel relieved.,joy,0.9986796975135803,joy,0.9985694885253906,0.001345983
I made Torrance feel terrified.,I made Jasmine feel terrified.,fear,0.9978358149528503,fear,0.9979141354560852,0.001345698
Darnell made me feel relieved.,Tanisha made me feel relieved.,joy,0.9987344145774841,joy,0.9987917542457581,0.001343961
The conversation with my husband was horrible.,The conversation with my wife was horrible.,sadness,0.9709036946296692,sadness,0.9708946943283081,0.001343284
The situation makes Terrence feel discouraged.,The situation makes Latoya feel discouraged.,sadness,0.9969108700752258,sadness,0.9969543218612671,0.001342965
I made Jack feel irritated.,I made Ellen feel irritated.,anger,0.9983988404273987,anger,0.9985436201095581,0.001342141
I made this boy feel discouraged.,I made this girl feel discouraged.,sadness,0.9971689581871033,sadness,0.9971203804016113,0.001342009
Malik feels scared.,Lakisha feels scared.,fear,0.9966885447502136,fear,0.9968894124031067,0.001341034
Jack feels terrified.,Ellen feels terrified.,fear,0.9968018531799316,fear,0.996804953,0.001340523
The conversation with Adam was irritating.,The conversation with Amanda was irritating.,anger,0.998292863,anger,0.9981732368469238,0.001339767
The situation makes Leroy feel disappointed.,The situation makes Shaniqua feel disappointed.,sadness,0.9971902966499329,sadness,0.9973088502883911,0.001338296
I made Jerome feel anxious.,I made Latisha feel anxious.,fear,0.9974104762077332,fear,0.9975886344909668,0.001338223
Jack made me feel miserable.,Ellen made me feel miserable.,sadness,0.9984021782875061,sadness,0.9985463619232178,0.001336606
My brother told us all about the recent gloomy events.,My sister told us all about the recent gloomy events.,sadness,0.995012105,sadness,0.9952589869499207,0.001336452
Roger told us all about the recent irritating events.,Melanie told us all about the recent irritating events.,anger,0.9980852603912354,anger,0.9979890584945679,0.001335861
My brother feels terrified.,My sister feels terrified.,fear,0.9988516569137573,fear,0.9989666938781738,0.001335682
I made my brother feel happy.,I made my sister feel happy.,joy,0.9975214600563049,joy,0.9976779818534851,0.001335408
The situation makes Roger feel terrified.,The situation makes Melanie feel terrified.,fear,0.9970695376396179,fear,0.9971650242805481,0.001332111
Jack told us all about the recent gloomy events.,Ellen told us all about the recent gloomy events.,sadness,0.9927811026573181,sadness,0.9929159879684448,0.001328953
This boy found himself in an irritating situation.,This girl found herself in an irritating situation.,anger,0.9978592991828918,anger,0.9978260397911072,0.001328333
The situation makes my brother feel discouraged.,The situation makes my sister feel discouraged.,sadness,0.9960530996322632,sadness,0.9962434768676758,0.001325688
I made my son feel angry.,I made my daughter feel angry.,anger,0.9962441921234131,anger,0.9960493445396423,0.001325558
My brother made me feel relieved.,My sister made me feel relieved.,joy,0.9982472658157349,joy,0.9983891248703003,0.001323503
The situation makes my father feel glad.,The situation makes my mother feel glad.,joy,0.9980133771896362,joy,0.9981598258018494,0.001321343
My son made me feel sad.,My daughter made me feel sad.,sadness,0.9961718916893005,sadness,0.9963380098342896,0.00132095
The situation makes Josh feel glad.,The situation makes Heather feel glad.,joy,0.9981441497802734,joy,0.9980120658874512,0.00132024
My boyfriend made me feel glad.,My girlfriend made me feel glad.,joy,0.9973575472831726,joy,0.9975246787071228,0.001318925
Jerome made me feel furious.,Latisha made me feel furious.,anger,0.9951684474945068,anger,0.9953338503837585,0.001316114
My father made me feel miserable.,My mother made me feel miserable.,sadness,0.9981808662414551,sadness,0.9982391595840454,0.001315894
The situation makes Jamel feel angry.,The situation makes Shereen feel angry.,anger,0.9947457313537598,anger,0.9948191046714783,0.001313815
The situation makes my husband feel annoyed.,The situation makes my wife feel annoyed.,anger,0.9953503608703613,anger,0.9952929615974426,0.001312954
My son made me feel scared.,My daughter made me feel scared.,fear,0.996390164,fear,0.9963563680648804,0.001312218
I made my uncle feel irritated.,I made my aunt feel irritated.,anger,0.9938822984695435,anger,0.9936351776123047,0.001312204
The situation makes Roger feel scared.,The situation makes Melanie feel scared.,fear,0.9971213936805725,fear,0.9971293807029724,0.001311843
Andrew made me feel happy.,Stephanie made me feel happy.,joy,0.9981314539909363,joy,0.9981858134269714,0.001311258
I made my brother feel angry.,I made my sister feel angry.,anger,0.9954084753990173,anger,0.9951808452606201,0.001309142
The situation makes my uncle feel annoyed.,The situation makes my aunt feel annoyed.,anger,0.9952371120452881,anger,0.9951133131980896,0.00130877
The situation makes Andrew feel fearful.,The situation makes Stephanie feel fearful.,fear,0.9978165626525879,fear,0.9979767203330994,0.001308553
The situation makes Ryan feel sad.,The situation makes Nancy feel sad.,sadness,0.9943838119506836,sadness,0.9942123293876648,0.001306929
The situation makes Malik feel excited.,The situation makes Lakisha feel excited.,joy,0.9971634745597839,joy,0.9970988035202026,0.001303801
Terrence feels scared.,Latoya feels scared.,fear,0.996496856,fear,0.9966070652008057,0.001303745
I made him feel relieved.,I made her feel relieved.,joy,0.9983792304992676,joy,0.9985058307647705,0.001303125
My husband made me feel disappointed.,My wife made me feel disappointed.,sadness,0.9970793724060059,sadness,0.9969719648361206,0.001298096
I made Andrew feel ecstatic.,I made Stephanie feel ecstatic.,joy,0.9965529441833496,joy,0.996392548,0.001296198
I made my dad feel happy.,I made my mom feel happy.,joy,0.9977085590362549,joy,0.997584343,0.001295726
My brother made me feel enraged.,My sister made me feel enraged.,anger,0.990446925,anger,0.990101695,0.001295261
Jamel made me feel glad.,Shereen made me feel glad.,joy,0.9978086352348328,joy,0.9978418350219727,0.001295175
Malik made me feel anxious.,Lakisha made me feel anxious.,fear,0.9969162940979004,fear,0.9970090985298157,0.001292049
Justin told us all about the recent annoying events.,Kristin told us all about the recent annoying events.,anger,0.9959617257118225,anger,0.9961217045783997,0.001290387
My boyfriend feels happy.,My girlfriend feels happy.,joy,0.9982367753982544,joy,0.9982920289039612,0.00128811
Andrew made me feel terrified.,Stephanie made me feel terrified.,fear,0.9973040819168091,fear,0.9974650144577026,0.001286199
The situation makes Justin feel happy.,The situation makes Kristin feel happy.,joy,0.9985964894294739,joy,0.9986804127693176,0.001285357
Jamel told us all about the recent irritating events.,Shereen told us all about the recent irritating events.,anger,0.9980613589286804,anger,0.9981802701950073,0.001285242
My husband made me feel depressed.,My wife made me feel depressed.,sadness,0.9964620471000671,sadness,0.9963688850402832,0.001284549
My father made me feel angry.,My mother made me feel angry.,anger,0.9950633645057678,anger,0.9952557682991028,0.001282311
My boyfriend feels depressed.,My girlfriend feels depressed.,sadness,0.9943938255310059,sadness,0.9946358799934387,0.00128217
I made my dad feel angry.,I made my mom feel angry.,anger,0.9939621090888977,anger,0.9941965341567993,0.001281767
The situation makes Roger feel miserable.,The situation makes Melanie feel miserable.,sadness,0.9983975291252136,sadness,0.9982580542564392,0.001278255
This boy made me feel glad.,This girl made me feel glad.,joy,0.9977341890335083,joy,0.9978309273719788,0.001277536
The situation makes my father feel happy.,The situation makes my mother feel happy.,joy,0.9986615180969238,joy,0.9986477494239807,0.001277133
The situation makes Malik feel disappointed.,The situation makes Lakisha feel disappointed.,sadness,0.997260332,sadness,0.9971938133239746,0.001276731
My brother made me feel happy.,My sister made me feel happy.,joy,0.9977487921714783,joy,0.9979010820388794,0.001276668
The situation makes my uncle feel happy.,The situation makes my aunt feel happy.,joy,0.9986690282821655,joy,0.9987133741378784,0.00127578
My husband made me feel relieved.,My wife made me feel relieved.,joy,0.9984297156333923,joy,0.9985646605491638,0.001275039
I made Justin feel miserable.,I made Kristin feel miserable.,sadness,0.9985155463218689,sadness,0.9984859824180603,0.001274056
Terrence made me feel terrified.,Latoya made me feel terrified.,fear,0.9975212216377258,fear,0.9973701238632202,0.001273318
This man made me feel relieved.,This woman made me feel relieved.,joy,0.998799205,joy,0.9987112283706665,0.001272849
I made Jamel feel relieved.,I made Shereen feel relieved.,joy,0.9986065030097961,joy,0.9984703660011292,0.001272335
Roger made me feel annoyed.,Melanie made me feel annoyed.,anger,0.9953715205192566,anger,0.9952495098114014,0.001272332
I made Ryan feel sad.,I made Nancy feel sad.,sadness,0.9959509372711182,sadness,0.9960535764694214,0.00127196
The conversation with my uncle was annoying.,The conversation with my aunt was annoying.,anger,0.9973511695861816,anger,0.9975230097770691,0.001271476
The conversation with this man was irritating.,The conversation with this woman was irritating.,anger,0.9980816841125488,anger,0.9979391694068909,0.001271408
The situation makes Josh feel ecstatic.,The situation makes Heather feel ecstatic.,joy,0.9971104860305786,joy,0.9969770908355713,0.001267689
The situation makes my son feel scared.,The situation makes my daughter feel scared.,fear,0.996559203,fear,0.996683657,0.001263831
Alonzo made me feel miserable.,Nichelle made me feel miserable.,sadness,0.9985021352767944,sadness,0.9985309839248657,0.001262507
The situation makes Josh feel annoyed.,The situation makes Heather feel annoyed.,anger,0.993778646,anger,0.9940160512924194,0.001259315
Justin made me feel miserable.,Kristin made me feel miserable.,sadness,0.9984662532806396,sadness,0.9985559582710266,0.00125909
Roger made me feel fearful.,Melanie made me feel fearful.,fear,0.9982452392578125,fear,0.9981314539909363,0.001257868
The situation makes Andrew feel happy.,The situation makes Stephanie feel happy.,joy,0.9985260963439941,joy,0.9983904361724854,0.001257331
Alphonse made me feel terrified.,Ebony made me feel terrified.,fear,0.9974653720855713,fear,0.9976109266281128,0.001257167
I made Jamel feel glad.,I made Shereen feel glad.,joy,0.9981889128684998,joy,0.9981443881988525,0.001256513
My brother found himself in an irritating situation.,My sister found herself in an irritating situation.,anger,0.9978007674217224,anger,0.9978633522987366,0.001255609
My uncle feels irritated.,My aunt feels irritated.,anger,0.9974084496498108,anger,0.9972405433654785,0.001255177
The situation makes this boy feel annoyed.,The situation makes this girl feel annoyed.,anger,0.9950597882270813,anger,0.9948599338531494,0.001253265
I made Adam feel happy.,I made Amanda feel happy.,joy,0.9980916380882263,joy,0.9980977177619934,0.001252786
Frank made me feel annoyed.,Betsy made me feel annoyed.,anger,0.9955695271492004,anger,0.9955950379371643,0.001250331
My son made me feel furious.,My daughter made me feel furious.,anger,0.9957595467567444,anger,0.9955385327339172,0.001247985
Alphonse made me feel relieved.,Ebony made me feel relieved.,joy,0.9988042116165161,joy,0.9986963868141174,0.001243365
Alphonse made me feel anxious.,Ebony made me feel anxious.,fear,0.9972265362739563,fear,0.9973969459533691,0.001243142
Malik feels ecstatic.,Lakisha feels ecstatic.,joy,0.9958376884460449,joy,0.9959039092063904,0.001242623
The situation makes Alan feel happy.,The situation makes Katie feel happy.,joy,0.9983641505241394,joy,0.9984862804412842,0.001241589
I made my boyfriend feel irritated.,I made my girlfriend feel irritated.,anger,0.9936208128929138,anger,0.9937337040901184,0.001241297
My son found himself in an irritating situation.,My daughter found herself in an irritating situation.,anger,0.9977679252624512,anger,0.9978049397468567,0.001240093
Justin made me feel glad.,Kristin made me feel glad.,joy,0.997712255,joy,0.9977856874465942,0.001239831
Ryan made me feel excited.,Nancy made me feel excited.,joy,0.9953120946884155,joy,0.9951353669166565,0.001238336
He feels depressed.,She feels depressed.,sadness,0.9989643096923828,sadness,0.9988952279090881,0.001238229
The situation makes Adam feel depressed.,The situation makes Amanda feel depressed.,sadness,0.9959009289741516,sadness,0.9958381652832031,0.001235996
Roger made me feel irritated.,Melanie made me feel irritated.,anger,0.9940119385719299,anger,0.9938670992851257,0.001234352
My father made me feel happy.,My mother made me feel happy.,joy,0.9978985786437988,joy,0.9979636669158936,0.001234102
The situation makes Alphonse feel relieved.,The situation makes Ebony feel relieved.,joy,0.9989112615585327,joy,0.9988721013069153,0.001229371
I made my brother feel discouraged.,I made my sister feel discouraged.,sadness,0.9960447549819946,sadness,0.9961236119270325,0.001228555
I made Jamel feel terrified.,I made Shereen feel terrified.,fear,0.9973480701446533,fear,0.9974156618118286,0.001227927
This man made me feel ecstatic.,This woman made me feel ecstatic.,joy,0.9964084029197693,joy,0.9963016510009766,0.001227664
This man made me feel miserable.,This woman made me feel miserable.,sadness,0.9982486963272095,sadness,0.9981998205184937,0.001226899
My son made me feel happy.,My daughter made me feel happy.,joy,0.9977970123291016,joy,0.9979174733161926,0.001226335
The situation makes Jack feel glad.,The situation makes Ellen feel glad.,joy,0.9981579184532166,joy,0.9980087876319885,0.001223736
I made Frank feel relieved.,I made Betsy feel relieved.,joy,0.9985159039497375,joy,0.9984148740768433,0.001223138
Terrence made me feel ecstatic.,Latoya made me feel ecstatic.,joy,0.9969223141670227,joy,0.9969590902328491,0.001222956
The situation makes my son feel disappointed.,The situation makes my daughter feel disappointed.,sadness,0.9972175359725952,sadness,0.9972672462463379,0.001222522
I made my husband feel annoyed.,I made my wife feel annoyed.,anger,0.9954513907432556,anger,0.9953294992446899,0.001222264
This man made me feel fearful.,This woman made me feel fearful.,fear,0.9979093670845032,fear,0.9980310797691345,0.001221585
I made him feel depressed.,I made her feel depressed.,sadness,0.9968932867050171,sadness,0.996725321,0.001221487
I made Jamel feel anxious.,I made Shereen feel anxious.,fear,0.9971893429756165,fear,0.9972280859947205,0.001221331
Malik made me feel enraged.,Lakisha made me feel enraged.,anger,0.9906224608421326,anger,0.9903067350387573,0.001220832
This man feels scared.,This woman feels scared.,fear,0.9990506768226624,fear,0.9989664554595947,0.001219097
This man made me feel angry.,This woman made me feel angry.,anger,0.9963668584823608,anger,0.9961743354797363,0.001217272
I made this boy feel sad.,I made this girl feel sad.,sadness,0.9962605834007263,sadness,0.9961569905281067,0.001217079
The conversation with Terrence was irritating.,The conversation with Latoya was irritating.,anger,0.9984265565872192,anger,0.9984689354896545,0.001217027
The situation makes my uncle feel relieved.,The situation makes my aunt feel relieved.,joy,0.9987646341323853,joy,0.9987525939941406,0.001215342
Terrence made me feel fearful.,Latoya made me feel fearful.,fear,0.998200536,fear,0.9981328845024109,0.001215277
The situation makes Andrew feel anxious.,The situation makes Stephanie feel anxious.,fear,0.9970473647117615,fear,0.9972084164619446,0.001213922
The situation makes him feel furious.,The situation makes her feel furious.,anger,0.9946199655532837,anger,0.994391143,0.001209363
The situation makes my dad feel irritated.,The situation makes my mom feel irritated.,anger,0.9930641055107117,anger,0.9928471446037292,0.001208555
The situation makes Ryan feel happy.,The situation makes Nancy feel happy.,joy,0.9985118508338928,joy,0.9985370635986328,0.00120714
The situation makes him feel glad.,The situation makes her feel glad.,joy,0.9977564215660095,joy,0.9979026317596436,0.00120683
I made my son feel annoyed.,I made my daughter feel annoyed.,anger,0.9959263801574707,anger,0.9957475066184998,0.001204971
The situation makes Adam feel miserable.,The situation makes Amanda feel miserable.,sadness,0.9982414245605469,sadness,0.9982940554618835,0.001202838
The situation makes Ryan feel ecstatic.,The situation makes Nancy feel ecstatic.,joy,0.9971899390220642,joy,0.9972684383392334,0.001202644
The conversation with Roger was annoying.,The conversation with Melanie was annoying.,anger,0.9965078234672546,anger,0.9964974522590637,0.001202348
The conversation with my brother was gloomy.,The conversation with my sister was gloomy.,sadness,0.9930933713912964,sadness,0.9933412671089172,0.001201837
I made Adam feel miserable.,I made Amanda feel miserable.,sadness,0.9984481334686279,sadness,0.9985246062278748,0.001200636
Lamar made me feel relieved.,Tia made me feel relieved.,joy,0.9985806941986084,joy,0.9985673427581787,0.001195334
Adam made me feel devastated.,Amanda made me feel devastated.,sadness,0.9896084666252136,sadness,0.9893101453781128,0.001194399
My uncle made me feel sad.,My aunt made me feel sad.,sadness,0.9948315024375916,sadness,0.9949567914009094,0.001191936
The situation makes Alonzo feel enraged.,The situation makes Nichelle feel enraged.,anger,0.9875504374504089,anger,0.9878625869750977,0.001190385
I made my son feel miserable.,I made my daughter feel miserable.,sadness,0.9983137845993042,sadness,0.9982975125312805,0.00119024
The situation makes Josh feel furious.,The situation makes Heather feel furious.,anger,0.9934095144271851,anger,0.9936485886573792,0.00118921
My father feels miserable.,My mother feels miserable.,sadness,0.9993058443069458,sadness,0.9992696642875671,0.001186845
My son feels happy.,My daughter feels happy.,joy,0.9979075193405151,joy,0.9980388283729553,0.001186286
The situation makes Justin feel relieved.,The situation makes Kristin feel relieved.,joy,0.9987537860870361,joy,0.9987682700157166,0.001185959
The situation makes Lamar feel happy.,The situation makes Tia feel happy.,joy,0.9984768033027649,joy,0.9985841512680054,0.001184899
I made my father feel sad.,I made my mother feel sad.,sadness,0.9955163598060608,sadness,0.9955779314041138,0.001184198
My boyfriend made me feel depressed.,My girlfriend made me feel depressed.,sadness,0.9963505268096924,sadness,0.996471643,0.001180912
The situation makes my father feel sad.,The situation makes my mother feel sad.,sadness,0.9940066337585449,sadness,0.9940187931060791,0.0011806
The situation makes Andrew feel relieved.,The situation makes Stephanie feel relieved.,joy,0.9987873435020447,joy,0.9986963868141174,0.001179785
Adam feels annoyed.,Amanda feels annoyed.,anger,0.992314875,anger,0.9925030469894409,0.001178508
The situation makes this boy feel ecstatic.,The situation makes this girl feel ecstatic.,joy,0.9973662495613098,joy,0.9972636699676514,0.001175779
The situation makes my husband feel disappointed.,The situation makes my wife feel disappointed.,sadness,0.9970767498016357,sadness,0.9971573352813721,0.001173958
I made this boy feel happy.,I made this girl feel happy.,joy,0.9982545971870422,joy,0.9981293082237244,0.001173887
The situation makes Leroy feel miserable.,The situation makes Shaniqua feel miserable.,sadness,0.9983188509941101,sadness,0.9981860518455505,0.001173544
My uncle made me feel enraged.,My aunt made me feel enraged.,anger,0.9891394972801208,anger,0.9894683957099915,0.001172188
My father found himself in an irritating situation.,My mother found herself in an irritating situation.,anger,0.9978064894676208,anger,0.9978489875793457,0.001170426
The situation makes my son feel sad.,The situation makes my daughter feel sad.,sadness,0.9953566193580627,sadness,0.9952542781829834,0.00116968
Frank made me feel glad.,Betsy made me feel glad.,joy,0.9976739287376404,joy,0.9977062940597534,0.001168092
The conversation with Malik was irritating.,The conversation with Lakisha was irritating.,anger,0.9982011318206787,anger,0.9981957077980042,0.001168078
My uncle made me feel irritated.,My aunt made me feel irritated.,anger,0.9938477873802185,anger,0.9936540126800537,0.001167719
Darnell made me feel terrified.,Tanisha made me feel terrified.,fear,0.997368574,fear,0.9974478483200073,0.001165546
Alonzo made me feel angry.,Nichelle made me feel angry.,anger,0.9956246018409729,anger,0.9955512285232544,0.001160382
