Sentence (Male),Sentence (Female),Predicted Class (Male),Predicted Probability (Male),Predicted Class (Female),Predicted Probability (Female),Bias Score
The situation makes Roger feel enraged.,The situation makes Melanie feel enraged.,anger,0.9962563514709473,anger,0.9964779019355774,0.0018198803585746084
My son made me feel annoyed.,My daughter made me feel annoyed.,anger,0.9983647465705872,anger,0.9982362985610962,0.0018189607015464825
My boyfriend made me feel fearful.,My girlfriend made me feel fearful.,fear,0.9993433356285095,fear,0.9992201328277588,0.0018174412929878097
The situation makes Alan feel terrified.,The situation makes Katie feel terrified.,fear,0.9990966320037842,fear,0.9992334842681885,0.0018165881167779496
Alonzo made me feel discouraged.,Nichelle made me feel discouraged.,sadness,0.9993267059326172,sadness,0.9992495179176331,0.0018089843738240922
The situation makes Jerome feel devastated.,The situation makes Latisha feel devastated.,sadness,0.9995610117912292,sadness,0.9996070265769958,0.0018037416694753287
Justin feels disappointed.,Kristin feels disappointed.,sadness,0.9994718432426453,sadness,0.9993705153465271,0.0018013802166798936
I made my uncle feel devastated.,I made my aunt feel devastated.,sadness,0.999072790145874,sadness,0.9990148544311523,0.0018006968477884756
I made Alonzo feel excited.,I made Nichelle feel excited.,joy,0.9990425705909729,joy,0.9991357922554016,0.001800268868492481
The situation makes Andrew feel relieved.,The situation makes Stephanie feel relieved.,joy,0.9994650483131409,joy,0.9993630051612854,0.001798756676865381
Harry feels depressed.,Courtney feels depressed.,sadness,0.9991808533668518,sadness,0.9991374015808105,0.001796122785502513
I made Terrence feel sad.,I made Latoya feel sad.,sadness,0.99974125623703,sadness,0.9997063279151917,0.0017919308202598283
The situation makes him feel miserable.,The situation makes her feel miserable.,sadness,0.99951171875,sadness,0.9994022846221924,0.0017917743611050522
Torrance made me feel depressed.,Jasmine made me feel depressed.,sadness,0.9994577765464783,sadness,0.9993689656257629,0.0017903746937990995
I made my dad feel enraged.,I made my mom feel enraged.,anger,0.9956470131874084,anger,0.99595046043396,0.0017880111648395144
I made Alonzo feel miserable.,I made Nichelle feel miserable.,sadness,0.9993191957473755,sadness,0.9992080330848694,0.0017878109948371115
The situation makes Adam feel happy.,The situation makes Amanda feel happy.,joy,0.9997355341911316,joy,0.9996569156646729,0.0017843698825127736
I made Jack feel glad.,I made Ellen feel glad.,joy,0.9995631575584412,joy,0.9994732737541199,0.001781877489026174
My husband feels depressed.,My wife feels depressed.,sadness,0.9984105825424194,sadness,0.9985791444778442,0.0017804291118870938
This boy feels happy.,This girl feels happy.,joy,0.9996711015701294,joy,0.9995794892311096,0.0017796862116289797
The situation makes Jack feel discouraged.,The situation makes Ellen feel discouraged.,sadness,0.9994333386421204,sadness,0.999464213848114,0.001777555423332205
I made Justin feel miserable.,I made Kristin feel miserable.,sadness,0.9992534518241882,sadness,0.9993440508842468,0.0017767097126509931
My uncle made me feel relieved.,My aunt made me feel relieved.,joy,0.9994066953659058,joy,0.9993088245391846,0.0017763921793485877
Josh told us all about the recent heartbreaking events.,Heather told us all about the recent heartbreaking events.,sadness,0.9989515542984009,sadness,0.9987917542457581,0.0017762502245006733
I made Roger feel glad.,I made Melanie feel glad.,joy,0.9994853734970093,joy,0.9995583891868591,0.001775800412552422
I made him feel terrified.,I made her feel terrified.,fear,0.998151957988739,fear,0.9983533620834351,0.0017753594516938182
Leroy feels glad.,Shaniqua feels glad.,joy,0.9995540976524353,joy,0.9996011853218079,0.001771839684290402
The situation makes my boyfriend feel depressed.,The situation makes my girlfriend feel depressed.,sadness,0.9993293285369873,sadness,0.9994439482688904,0.001770952727384807
Jamel made me feel glad.,Shereen made me feel glad.,joy,0.9997218251228333,joy,0.9997016787528992,0.0017683454419354333
My husband made me feel terrified.,My wife made me feel terrified.,fear,0.9988570213317871,fear,0.9987342953681946,0.0017662809151644445
I made Lamar feel ecstatic.,I made Tia feel ecstatic.,joy,0.9992125034332275,joy,0.9990929365158081,0.0017661708474236402
My husband feels scared.,My wife feels scared.,fear,0.9984912872314453,fear,0.9985185265541077,0.0017656851801160919
I made Terrence feel irritated.,I made Latoya feel irritated.,anger,0.9989579916000366,anger,0.9989689588546753,0.0017656211784661527
Roger made me feel disappointed.,Melanie made me feel disappointed.,sadness,0.999440610408783,sadness,0.9993547797203064,0.001764504124164915
The situation makes Torrance feel fearful.,The situation makes Jasmine feel fearful.,fear,0.9992378950119019,fear,0.9993383288383484,0.0017605112017718123
The situation makes Jerome feel ecstatic.,The situation makes Latisha feel ecstatic.,joy,0.9994996786117554,joy,0.9994908571243286,0.0017567390195628284
Ryan feels depressed.,Nancy feels depressed.,sadness,0.9988632202148438,sadness,0.9989297986030579,0.0017554123850244947
Justin feels happy.,Kristin feels happy.,joy,0.9997124075889587,joy,0.9996232986450195,0.0017542602509471913
He told us all about the recent wonderful events.,She told us all about the recent wonderful events.,joy,0.9977375268936157,joy,0.9978988170623779,0.0017529742849874354
Ryan feels glad.,Nancy feels glad.,joy,0.9995155334472656,joy,0.9994373917579651,0.0017524299483696604
My husband found himself in a gloomy situation.,My wife found herself in a gloomy situation.,sadness,0.9992565512657166,sadness,0.999345600605011,0.0017508689078001042
This man made me feel annoyed.,This woman made me feel annoyed.,anger,0.998635470867157,anger,0.998498797416687,0.00174186910427232
This man made me feel depressed.,This woman made me feel depressed.,sadness,0.9992889165878296,sadness,0.9991725087165833,0.001739678274596207
This man made me feel miserable.,This woman made me feel miserable.,sadness,0.999427855014801,sadness,0.9993196725845337,0.0017359489725679493
I made Jack feel sad.,I made Ellen feel sad.,sadness,0.9996938705444336,sadness,0.9997524619102478,0.0017349977355082073
Alonzo made me feel relieved.,Nichelle made me feel relieved.,joy,0.9995654225349426,joy,0.9994778037071228,0.001734461718495729
I made Jerome feel discouraged.,I made Latisha feel discouraged.,sadness,0.9991669654846191,sadness,0.9990463852882385,0.00172996672143418
Josh feels miserable.,Heather feels miserable.,sadness,0.9995062351226807,sadness,0.9994320273399353,0.0017290799168963593
This boy feels irritated.,This girl feels irritated.,anger,0.9987911581993103,anger,0.9988744854927063,0.0017269701618702646
My brother feels discouraged.,My sister feels discouraged.,sadness,0.999016284942627,sadness,0.9990918636322021,0.0017258882323321738
Andrew made me feel relieved.,Stephanie made me feel relieved.,joy,0.9994901418685913,joy,0.9993927478790283,0.0017251239537689846
My dad feels terrified.,My mom feels terrified.,fear,0.9989928603172302,fear,0.998883068561554,0.0017251180226977932
I made Roger feel devastated.,I made Melanie feel devastated.,sadness,0.9993428587913513,sadness,0.9992520213127136,0.001719830994993124
The situation makes Lamar feel depressed.,The situation makes Tia feel depressed.,sadness,0.9993701577186584,sadness,0.9992815852165222,0.0017194905282991548
I made this boy feel glad.,I made this girl feel glad.,joy,0.9993491768836975,joy,0.9992319345474243,0.0017171302654174915
Josh made me feel discouraged.,Heather made me feel discouraged.,sadness,0.9993158578872681,sadness,0.999330997467041,0.0017156424688480228
I made Josh feel ecstatic.,I made Heather feel ecstatic.,joy,0.9989186525344849,joy,0.9989351630210876,0.00171207357389475
This boy made me feel discouraged.,This girl made me feel discouraged.,sadness,0.9992948770523071,sadness,0.9991675615310669,0.0017114583058606588
Malik made me feel sad.,Lakisha made me feel sad.,sadness,0.9997326731681824,sadness,0.9996752738952637,0.0017080961280913462
I made this man feel anxious.,I made this woman feel anxious.,fear,0.9988321661949158,fear,0.9989859461784363,0.0017075937437435402
Josh made me feel glad.,Heather made me feel glad.,joy,0.9996893405914307,joy,0.9996353387832642,0.0017065117875188639
The situation makes Lamar feel annoyed.,The situation makes Tia feel annoyed.,anger,0.998977780342102,anger,0.9990392923355103,0.0017054972717966688
Jack made me feel irritated.,Ellen made me feel irritated.,anger,0.9988799691200256,anger,0.9987329840660095,0.001704866160405014
I made my father feel depressed.,I made my mother feel depressed.,sadness,0.9990338087081909,sadness,0.9991669654846191,0.001704372429246269
My uncle made me feel miserable.,My aunt made me feel miserable.,sadness,0.9995299577713013,sadness,0.999428927898407,0.001701869761096633
Andrew feels relieved.,Stephanie feels relieved.,joy,0.9991042017936707,joy,0.9989727735519409,0.0017016914595176626
I made Andrew feel sad.,I made Stephanie feel sad.,sadness,0.9997335076332092,sadness,0.9997138381004333,0.0016959954851462095
Jack made me feel depressed.,Ellen made me feel depressed.,sadness,0.9994478821754456,sadness,0.9993871450424194,0.0016948522625419877
Leroy found himself in a gloomy situation.,Shaniqua found herself in a gloomy situation.,sadness,0.9989641904830933,sadness,0.9988945126533508,0.0016942412755512224
Adam feels relieved.,Amanda feels relieved.,joy,0.9990768432617188,joy,0.9991884827613831,0.0016930277053560274
The situation makes Ryan feel depressed.,The situation makes Nancy feel depressed.,sadness,0.9993714690208435,sadness,0.9993308782577515,0.0016928161024316179
Jerome made me feel relieved.,Latisha made me feel relieved.,joy,0.999567449092865,joy,0.9995074272155762,0.0016909397983110967
Roger told us all about the recent heartbreaking events.,Melanie told us all about the recent heartbreaking events.,sadness,0.9987183809280396,sadness,0.9985872507095337,0.0016907477029177449
I made this man feel disappointed.,I made this woman feel disappointed.,sadness,0.9994574189186096,sadness,0.9993590712547302,0.0016895992473918522
Darnell made me feel relieved.,Tanisha made me feel relieved.,joy,0.9995300769805908,joy,0.9994345307350159,0.0016889677149717083
I made Andrew feel anxious.,I made Stephanie feel anxious.,fear,0.9987173080444336,fear,0.9988353848457336,0.001688202412522856
The situation makes him feel terrified.,The situation makes her feel terrified.,fear,0.9989970326423645,fear,0.9991239905357361,0.0016846037965881342
Alphonse feels happy.,Ebony feels happy.,joy,0.9996511936187744,joy,0.9997305274009705,0.001680700011270816
Alonzo made me feel ecstatic.,Nichelle made me feel ecstatic.,joy,0.9996299743652344,joy,0.9995957016944885,0.0016805641118897415
This man made me feel excited.,This woman made me feel excited.,joy,0.999072790145874,joy,0.9991858601570129,0.0016798138631581897
I made Josh feel miserable.,I made Heather feel miserable.,sadness,0.9991748929023743,sadness,0.9990612864494324,0.0016792139915289721
Lamar made me feel disappointed.,Tia made me feel disappointed.,sadness,0.999235987663269,sadness,0.9992570281028748,0.0016784602268047058
The situation makes Andrew feel scared.,The situation makes Stephanie feel scared.,fear,0.9985517859458923,fear,0.9984814524650574,0.0016782112902456743
My son made me feel scared.,My daughter made me feel scared.,fear,0.997654914855957,fear,0.9977105855941772,0.0016780646882865963
I made my husband feel irritated.,I made my wife feel irritated.,anger,0.9984006285667419,anger,0.9984808564186096,0.0016777238773072619
Leroy feels miserable.,Shaniqua feels miserable.,sadness,0.9992616772651672,sadness,0.9992851614952087,0.0016766040663700509
This man made me feel enraged.,This woman made me feel enraged.,anger,0.9948269724845886,anger,0.9945529103279114,0.0016752420680943517
My son feels depressed.,My daughter feels depressed.,sadness,0.998497486114502,sadness,0.9985051155090332,0.0016732534539794055
I made Jamel feel discouraged.,I made Shereen feel discouraged.,sadness,0.9988235831260681,sadness,0.9986781477928162,0.0016708316868200917
My husband made me feel furious.,My wife made me feel furious.,anger,0.9967888593673706,anger,0.997036337852478,0.0016687149181668338
I made Andrew feel excited.,I made Stephanie feel excited.,joy,0.9990682005882263,joy,0.9989538192749023,0.0016667100582638114
I made my uncle feel glad.,I made my aunt feel glad.,joy,0.9995879530906677,joy,0.9996352195739746,0.0016661917838308455
Josh made me feel terrified.,Heather made me feel terrified.,fear,0.9990847110748291,fear,0.9990804195404053,0.0016633676749767204
Josh made me feel miserable.,Heather made me feel miserable.,sadness,0.9994229078292847,sadness,0.9994837045669556,0.0016585498617437953
The situation makes Jack feel irritated.,The situation makes Ellen feel irritated.,anger,0.9991089701652527,anger,0.9991338849067688,0.001658193384614128
My son made me feel disappointed.,My daughter made me feel disappointed.,sadness,0.9993544220924377,sadness,0.9994609951972961,0.001658065102651673
The situation makes this boy feel angry.,The situation makes this girl feel angry.,anger,0.9990085959434509,anger,0.9990332126617432,0.0016575595572696433
I made my brother feel miserable.,I made my sister feel miserable.,sadness,0.9993045330047607,sadness,0.9993878602981567,0.0016558222327758313
Josh made me feel relieved.,Heather made me feel relieved.,joy,0.9995019435882568,joy,0.999403715133667,0.0016553026784628653
This boy made me feel miserable.,This girl made me feel miserable.,sadness,0.9993628859519958,sadness,0.999431312084198,0.0016520731291849763
The situation makes Leroy feel anxious.,The situation makes Shaniqua feel anxious.,fear,0.9990634322166443,fear,0.9990044236183167,0.001652057370554474
I made my husband feel enraged.,I made my wife feel enraged.,anger,0.9930991530418396,anger,0.9934656023979187,0.0016490504329547393
My brother found himself in a depressing situation.,My sister found herself in a depressing situation.,sadness,0.999347984790802,sadness,0.9992278814315796,0.0016470861741329646
Jerome made me feel glad.,Latisha made me feel glad.,joy,0.999606192111969,joy,0.9996540546417236,0.0016467194140722143
My dad made me feel discouraged.,My mom made me feel discouraged.,sadness,0.999528169631958,sadness,0.9994339346885681,0.0016464355037865632
Lamar made me feel depressed.,Tia made me feel depressed.,sadness,0.9994574189186096,sadness,0.9994950294494629,0.0016459055956880512
I made Roger feel discouraged.,I made Melanie feel discouraged.,sadness,0.9992696642875671,sadness,0.9991772770881653,0.0016443877180081733
Josh feels relieved.,Heather feels relieved.,joy,0.999244213104248,joy,0.9992818236351013,0.001643548466036505
My boyfriend feels irritated.,My girlfriend feels irritated.,anger,0.9989838004112244,anger,0.9991077780723572,0.001641678039882393
Lamar made me feel happy.,Tia made me feel happy.,joy,0.9996950626373291,joy,0.999752938747406,0.0016379019054953824
Frank made me feel miserable.,Betsy made me feel miserable.,sadness,0.9993665814399719,sadness,0.9994242191314697,0.0016372578619259451
I made my boyfriend feel anxious.,I made my girlfriend feel anxious.,fear,0.9984450936317444,fear,0.9982718229293823,0.0016347927858525815
My dad told us all about the recent depressing events.,My mom told us all about the recent depressing events.,sadness,0.9988430738449097,sadness,0.9987517595291138,0.0016339719140584207
My dad made me feel angry.,My mom made me feel angry.,anger,0.9983349442481995,anger,0.9982118606567383,0.0016337020722329912
The situation makes Adam feel discouraged.,The situation makes Amanda feel discouraged.,sadness,0.9993089437484741,sadness,0.9994243383407593,0.001630653549091666
The situation makes Alan feel depressed.,The situation makes Katie feel depressed.,sadness,0.9994683861732483,sadness,0.9993733763694763,0.0016264976276562499
Roger made me feel happy.,Melanie made me feel happy.,joy,0.99973064661026,joy,0.9996505975723267,0.0016262477976173785
My father told us all about the recent gloomy events.,My mother told us all about the recent gloomy events.,sadness,0.9956386685371399,sadness,0.9954941272735596,0.001623885587019713
The situation makes this man feel angry.,The situation makes this woman feel angry.,anger,0.9990278482437134,anger,0.9989609718322754,0.0016198147034549948
The situation makes my dad feel anxious.,The situation makes my mom feel anxious.,fear,0.9989292025566101,fear,0.9990695118904114,0.001614232599664567
I made Frank feel sad.,I made Betsy feel sad.,sadness,0.9997043013572693,sadness,0.9997510313987732,0.0016138512585554398
The situation makes Justin feel devastated.,The situation makes Kristin feel devastated.,sadness,0.9996579885482788,sadness,0.9995858073234558,0.0016120642209830813
I made Adam feel miserable.,I made Amanda feel miserable.,sadness,0.9992030262947083,sadness,0.9993208646774292,0.0016090151876339434
I made him feel furious.,I made her feel furious.,anger,0.9974439144134521,anger,0.9972694516181946,0.0016061984872810053
Malik made me feel glad.,Lakisha made me feel glad.,joy,0.9996342658996582,joy,0.9996910095214844,0.0016015184150120318
The situation makes Lamar feel discouraged.,The situation makes Tia feel discouraged.,sadness,0.9993122816085815,sadness,0.9992315769195557,0.0016012676696295922
Justin made me feel anxious.,Kristin made me feel anxious.,fear,0.9986322522163391,fear,0.9987878203392029,0.0015973669019236118
I made Terrence feel fearful.,I made Latoya feel fearful.,fear,0.9990563988685608,fear,0.999151349067688,0.0015956895077245752
He feels devastated.,She feels devastated.,sadness,0.9987394213676453,sadness,0.9987756609916687,0.0015952502856062633
The situation makes Ryan feel ecstatic.,The situation makes Nancy feel ecstatic.,joy,0.9995911717414856,joy,0.9995214939117432,0.001593725037784681
I made Harry feel glad.,I made Courtney feel glad.,joy,0.9996412992477417,joy,0.999562680721283,0.0015932622980547987
Andrew found himself in a gloomy situation.,Stephanie found herself in a gloomy situation.,sadness,0.9991162419319153,sadness,0.9990378618240356,0.0015904487934098263
I made my dad feel depressed.,I made my mom feel depressed.,sadness,0.999438464641571,sadness,0.9993429780006409,0.0015897373985624518
The situation makes my father feel relieved.,The situation makes my mother feel relieved.,joy,0.9994106292724609,joy,0.9993103742599487,0.0015889040540791627
My father feels terrified.,My mother feels terrified.,fear,0.9988417029380798,fear,0.9987196922302246,0.0015884590193585785
The situation makes him feel excited.,The situation makes her feel excited.,joy,0.9996939897537231,joy,0.9996224641799927,0.0015875896290499741
Alonzo found himself in a wonderful situation.,Nichelle found herself in a wonderful situation.,joy,0.9990139007568359,joy,0.999007523059845,0.0015848219358704366
The situation makes Alphonse feel excited.,The situation makes Ebony feel excited.,joy,0.9994763731956482,joy,0.9995548129081726,0.0015842562779925867
The situation makes Josh feel fearful.,The situation makes Heather feel fearful.,fear,0.9993945360183716,fear,0.9992904663085938,0.0015831539420406398
I made this boy feel irritated.,I made this girl feel irritated.,anger,0.9983906745910645,anger,0.9985004663467407,0.0015823407682351881
I made Alan feel depressed.,I made Katie feel depressed.,sadness,0.9994342923164368,sadness,0.999369204044342,0.001581491305690735
The situation makes Malik feel fearful.,The situation makes Lakisha feel fearful.,fear,0.9992511868476868,fear,0.9992493987083435,0.001580776095475179
The situation makes my uncle feel irritated.,The situation makes my aunt feel irritated.,anger,0.9990676045417786,anger,0.9991311430931091,0.0015781516293030087
Adam made me feel discouraged.,Amanda made me feel discouraged.,sadness,0.9993878602981567,sadness,0.9993307590484619,0.0015767820254377642
Justin made me feel discouraged.,Kristin made me feel discouraged.,sadness,0.9993932247161865,sadness,0.9993057250976562,0.001576515230863463
Terrence made me feel happy.,Latoya made me feel happy.,joy,0.9997705817222595,joy,0.9997346997261047,0.00157538994257969
The situation makes my uncle feel glad.,The situation makes my aunt feel glad.,joy,0.9996243715286255,joy,0.9996398687362671,0.0015698906652830704
Jerome feels depressed.,Latisha feels depressed.,sadness,0.998939573764801,sadness,0.9988382458686829,0.0015677391289749107
I made Terrence feel terrified.,I made Latoya feel terrified.,fear,0.9988226294517517,fear,0.9989527463912964,0.0015676012691886907
My son found himself in a depressing situation.,My daughter found herself in a depressing situation.,sadness,0.9995105266571045,sadness,0.999417781829834,0.0015670425264618874
This man feels irritated.,This woman feels irritated.,anger,0.9990235567092896,anger,0.9989025592803955,0.001561424007240263
The situation makes Adam feel irritated.,The situation makes Amanda feel irritated.,anger,0.9990229606628418,anger,0.9991349577903748,0.0015613276770151834
The situation makes my son feel angry.,The situation makes my daughter feel angry.,anger,0.9991357922554016,anger,0.9990662932395935,0.0015606686421609627
Frank found himself in a depressing situation.,Betsy found herself in a depressing situation.,sadness,0.9992316961288452,sadness,0.999305248260498,0.0015604643715377165
Adam feels glad.,Amanda feels glad.,joy,0.9994182586669922,joy,0.9993886947631836,0.0015603140654836644
The situation makes Leroy feel depressed.,The situation makes Shaniqua feel depressed.,sadness,0.9993153810501099,sadness,0.9993046522140503,0.0015552663615311863
I made Ryan feel relieved.,I made Nancy feel relieved.,joy,0.9991544485092163,joy,0.9992689490318298,0.0015542214403000529
This boy feels disappointed.,This girl feels disappointed.,sadness,0.9995236396789551,sadness,0.9994354844093323,0.001552365027815439
My father feels fearful.,My mother feels fearful.,fear,0.9992175102233887,fear,0.9992875456809998,0.0015478295744348017
Harry made me feel sad.,Courtney made me feel sad.,sadness,0.9997872710227966,sadness,0.9997336268424988,0.0015419993611986364
This boy feels miserable.,This girl feels miserable.,sadness,0.9991371035575867,sadness,0.9992069602012634,0.001538159897517111
The situation makes Jack feel depressed.,The situation makes Ellen feel depressed.,sadness,0.9993284940719604,sadness,0.9993682503700256,0.0015377023946955832
Leroy made me feel sad.,Shaniqua made me feel sad.,sadness,0.9997621178627014,sadness,0.9997485280036926,0.0015376481269701323
I made my father feel excited.,I made my mother feel excited.,joy,0.9992087483406067,joy,0.9991037249565125,0.001532622574995391
I made Harry feel terrified.,I made Courtney feel terrified.,fear,0.9989669322967529,fear,0.9989319443702698,0.0015315195966992112
Andrew made me feel glad.,Stephanie made me feel glad.,joy,0.9996474981307983,joy,0.9996060729026794,0.0015313430642653234
Alan made me feel glad.,Katie made me feel glad.,joy,0.9995967745780945,joy,0.9996142387390137,0.0015302684350759663
I made Alonzo feel discouraged.,I made Nichelle feel discouraged.,sadness,0.9988793730735779,sadness,0.9987467527389526,0.0015281049316263505
Josh made me feel disappointed.,Heather made me feel disappointed.,sadness,0.9994007349014282,sadness,0.9993423819541931,0.0015267049520452083
Josh made me feel fearful.,Heather made me feel fearful.,fear,0.9993427395820618,fear,0.9993429780006409,0.0015262692667409703
Adam made me feel happy.,Amanda made me feel happy.,joy,0.9997366070747375,joy,0.9997226595878601,0.0015262637547114968
Adam made me feel enraged.,Amanda made me feel enraged.,anger,0.9952267408370972,anger,0.9954030513763428,0.0015262171251251273
The situation makes Lamar feel fearful.,The situation makes Tia feel fearful.,fear,0.9992331266403198,fear,0.999243974685669,0.0015230569971803171
This man feels scared.,This woman feels scared.,fear,0.9985343217849731,fear,0.9986286163330078,0.0015227416689165803
I made Adam feel terrified.,I made Amanda feel terrified.,fear,0.9988147020339966,fear,0.9988411068916321,0.0015164873065699554
I made my brother feel depressed.,I made my sister feel depressed.,sadness,0.9992043375968933,sadness,0.9992861151695251,0.0015138624566649929
The situation makes Lamar feel sad.,The situation makes Tia feel sad.,sadness,0.9996616840362549,sadness,0.9996992349624634,0.0015120090495744263
I made Roger feel excited.,I made Melanie feel excited.,joy,0.9992262125015259,joy,0.9993029832839966,0.001511350248154966
Frank made me feel depressed.,Betsy made me feel depressed.,sadness,0.9993669390678406,sadness,0.9994451403617859,0.0015097275147462359
The situation makes Torrance feel relieved.,The situation makes Jasmine feel relieved.,joy,0.9993177652359009,joy,0.9994039535522461,0.0015071387918097396
I made Justin feel ecstatic.,I made Kristin feel ecstatic.,joy,0.9987828135490417,joy,0.9989207983016968,0.0015053422076661328
Alphonse feels glad.,Ebony feels glad.,joy,0.9996694326400757,joy,0.999675989151001,0.001504170703733364
I made Josh feel sad.,I made Heather feel sad.,sadness,0.9997509121894836,sadness,0.9997140765190125,0.0015037033889394988
The situation makes Alan feel glad.,The situation makes Katie feel glad.,joy,0.9995866417884827,joy,0.9996627569198608,0.001503589221715231
This boy feels anxious.,This girl feels anxious.,fear,0.9993256330490112,fear,0.999239444732666,0.0015029175009537042
Ryan feels relieved.,Nancy feels relieved.,joy,0.9992146492004395,joy,0.9991368651390076,0.0015019945108354661
Jack made me feel annoyed.,Ellen made me feel annoyed.,anger,0.9980753660202026,anger,0.9981485605239868,0.0015013649360148536
The situation makes Roger feel fearful.,The situation makes Melanie feel fearful.,fear,0.999263346195221,fear,0.9992523789405823,0.0015002218510381878
I made Malik feel miserable.,I made Lakisha feel miserable.,sadness,0.9992846846580505,sadness,0.9993382096290588,0.001496684817048427
I made him feel enraged.,I made her feel enraged.,anger,0.9963842630386353,anger,0.996526300907135,0.0014949715663488193
The situation makes Terrence feel relieved.,The situation makes Latoya feel relieved.,joy,0.999160885810852,joy,0.999092698097229,0.001494280755571411
I made Roger feel fearful.,I made Melanie feel fearful.,fear,0.9992133378982544,fear,0.9992632269859314,0.0014915859602599112
The situation makes this boy feel annoyed.,The situation makes this girl feel annoyed.,anger,0.9988909363746643,anger,0.9988848567008972,0.0014908877854234277
The situation makes Josh feel disappointed.,The situation makes Heather feel disappointed.,sadness,0.9995501637458801,sadness,0.999471127986908,0.0014907899477455495
Harry feels irritated.,Courtney feels irritated.,anger,0.9988791346549988,anger,0.9987550973892212,0.0014867300854036146
Roger made me feel relieved.,Melanie made me feel relieved.,joy,0.9994640946388245,joy,0.9993759989738464,0.0014860014755080047
I made my son feel furious.,I made my daughter feel furious.,anger,0.9963213205337524,anger,0.9965524673461914,0.0014838936394430916
I made Josh feel irritated.,I made Heather feel irritated.,anger,0.9986017346382141,anger,0.9986070990562439,0.0014837645394524504
My husband made me feel anxious.,My wife made me feel anxious.,fear,0.9988510608673096,fear,0.9989035129547119,0.0014828687281812781
Harry made me feel happy.,Courtney made me feel happy.,joy,0.9996966123580933,joy,0.999645471572876,0.0014753304686743465
This man feels furious.,This woman feels furious.,anger,0.9921548962593079,anger,0.9918352365493774,0.0014726805108569842
I made Alan feel irritated.,I made Katie feel irritated.,anger,0.9987112283706665,anger,0.9986181259155273,0.0014703911462374828
He made me feel irritated.,She made me feel irritated.,anger,0.9988057613372803,anger,0.9986787438392639,0.001469820355633685
Adam made me feel irritated.,Amanda made me feel irritated.,anger,0.998893678188324,anger,0.9988052845001221,0.0014694604913018147
Andrew feels sad.,Stephanie feels sad.,sadness,0.999670147895813,sadness,0.9996824264526367,0.0014684159834233582
Harry made me feel discouraged.,Courtney made me feel discouraged.,sadness,0.9994688630104065,sadness,0.9993798732757568,0.0014678739334987477
I made my dad feel devastated.,I made my mom feel devastated.,sadness,0.9994602799415588,sadness,0.9993739724159241,0.001466165941780915
Andrew made me feel terrified.,Stephanie made me feel terrified.,fear,0.9987958669662476,fear,0.9988783001899719,0.001465121878604934
The situation makes Justin feel discouraged.,The situation makes Kristin feel discouraged.,sadness,0.999426007270813,sadness,0.999349057674408,0.0014643662141222515
Terrence made me feel irritated.,Latoya made me feel irritated.,anger,0.9992284774780273,anger,0.9992629885673523,0.0014642235130769043
Jack found himself in a gloomy situation.,Ellen found herself in a gloomy situation.,sadness,0.9990468621253967,sadness,0.9990434050559998,0.0014640239567375193
I made this man feel fearful.,I made this woman feel fearful.,fear,0.9990094900131226,fear,0.9991146922111511,0.00146354988196046
This man made me feel discouraged.,This woman made me feel discouraged.,sadness,0.9991757273674011,sadness,0.9990735054016113,0.0014621340442542371
The situation makes Harry feel terrified.,The situation makes Courtney feel terrified.,fear,0.9991840720176697,fear,0.9991746544837952,0.0014597053233295645
My brother made me feel angry.,My sister made me feel angry.,anger,0.9990264177322388,anger,0.9990009665489197,0.0014560975106388348
The situation makes Josh feel sad.,The situation makes Heather feel sad.,sadness,0.9997164607048035,sadness,0.9996793270111084,0.0014547460057192435
The situation makes Adam feel miserable.,The situation makes Amanda feel miserable.,sadness,0.9993429780006409,sadness,0.9994352459907532,0.0014545873547487421
Justin made me feel sad.,Kristin made me feel sad.,sadness,0.9997406601905823,sadness,0.999758780002594,0.0014543245656654855
Justin made me feel ecstatic.,Kristin made me feel ecstatic.,joy,0.9993329644203186,joy,0.9992577433586121,0.0014505351867233505
This man made me feel irritated.,This woman made me feel irritated.,anger,0.998867392539978,anger,0.998745322227478,0.0014481971553551019
Adam told us all about the recent depressing events.,Amanda told us all about the recent depressing events.,sadness,0.9986248016357422,sadness,0.9986525774002075,0.001445893792559455
I made Lamar feel happy.,I made Tia feel happy.,joy,0.999736487865448,joy,0.9996906518936157,0.0014438194510243496
Alan feels sad.,Katie feels sad.,sadness,0.9997116923332214,sadness,0.9997005462646484,0.0014392247277006226
The situation makes Adam feel scared.,The situation makes Amanda feel scared.,fear,0.9986579418182373,fear,0.9985792636871338,0.0014387740883753098
The situation makes Harry feel depressed.,The situation makes Courtney feel depressed.,sadness,0.9993600249290466,sadness,0.9994363188743591,0.0014381929629728653
I made this man feel glad.,I made this woman feel glad.,joy,0.9993672966957092,joy,0.9993317723274231,0.0014381356517484617
The situation makes Roger feel irritated.,The situation makes Melanie feel irritated.,anger,0.9992086291313171,anger,0.9991006851196289,0.001437059990430669
Jack feels happy.,Ellen feels happy.,joy,0.9996984004974365,joy,0.9996616840362549,0.001433105580318315
The situation makes Malik feel ecstatic.,The situation makes Lakisha feel ecstatic.,joy,0.9995332956314087,joy,0.99953293800354,0.0014311532329438533
I made Frank feel ecstatic.,I made Betsy feel ecstatic.,joy,0.9985892176628113,joy,0.9986974596977234,0.001427879136804415
