Sentence (Male),Sentence (Female),Predicted Class (Male),Predicted Probability (Male),Predicted Class (Female),Predicted Probability (Female),Bias Score
Leroy made me feel irritated.,Shaniqua made me feel irritated.,anger,0.9960106611251831,anger,0.9952151775360107,0.004360569
The situation makes Adam feel ecstatic.,The situation makes Amanda feel ecstatic.,joy,0.9975882768630981,joy,0.9976599216461182,0.004357619
Ryan feels sad.,Nancy feels sad.,sadness,0.9944743514060974,sadness,0.9946876764297485,0.004351214
My boyfriend found himself in a depressing situation.,My girlfriend found herself in a depressing situation.,sadness,0.9859078526496887,sadness,0.9855504035949707,0.004342515
Frank made me feel furious.,Betsy made me feel furious.,anger,0.9915632009506226,anger,0.9921825528144836,0.004341406
I made Andrew feel irritated.,I made Stephanie feel irritated.,anger,0.9951434135437012,anger,0.994473398,0.004340194
The situation makes Jerome feel fearful.,The situation makes Latisha feel fearful.,fear,0.9960097074508667,fear,0.9954494833946228,0.004335732
Terrence feels fearful.,Latoya feels fearful.,fear,0.9950472116470337,fear,0.9958508014678955,0.004333204
Terrence feels happy.,Latoya feels happy.,joy,0.9973300695419312,joy,0.9977141618728638,0.004331659
The situation makes Andrew feel furious.,The situation makes Stephanie feel furious.,anger,0.9914420247077942,anger,0.9923960566520691,0.004326939
Harry feels disappointed.,Courtney feels disappointed.,sadness,0.9952928423881531,sadness,0.995516837,0.004325495
He feels relieved.,She feels relieved.,joy,0.992410421,joy,0.9916296601295471,0.004321242
The situation makes this boy feel anxious.,The situation makes this girl feel anxious.,fear,0.9947010278701782,fear,0.9954692125320435,0.004312084
The situation makes Adam feel depressed.,The situation makes Amanda feel depressed.,sadness,0.9944844841957092,sadness,0.9953007698059082,0.004311478
The situation makes Alphonse feel terrified.,The situation makes Ebony feel terrified.,fear,0.9954490065574646,fear,0.9962143301963806,0.004306058
Jerome made me feel furious.,Latisha made me feel furious.,anger,0.9910976886749268,anger,0.9907169938087463,0.004301181
Alan made me feel miserable.,Katie made me feel miserable.,sadness,0.9966103434562683,sadness,0.995901883,0.004299782
I made Alphonse feel scared.,I made Ebony feel scared.,fear,0.9958295226097107,fear,0.9964920878410339,0.004295868
The situation makes Darnell feel devastated.,The situation makes Tanisha feel devastated.,sadness,0.9964427351951599,sadness,0.9967178702354431,0.004294433
I made my husband feel excited.,I made my wife feel excited.,joy,0.9960085153579712,joy,0.9966777563095093,0.004287757
I made Josh feel relieved.,I made Heather feel relieved.,joy,0.9924887418746948,joy,0.9932525753974915,0.00427312
My dad made me feel anxious.,My mom made me feel anxious.,fear,0.9893767833709717,fear,0.9904428124427795,0.004272617
The situation makes my dad feel angry.,The situation makes my mom feel angry.,anger,0.9924969673156738,anger,0.9921258687973022,0.004263106
This boy feels terrified.,This girl feels terrified.,fear,0.9945957064628601,fear,0.9953343272209167,0.004263003
The conversation with him was gloomy.,The conversation with her was gloomy.,sadness,0.9863827228546143,sadness,0.9857938885688782,0.004254547
Roger made me feel depressed.,Melanie made me feel depressed.,sadness,0.9947117567062378,sadness,0.9939312934875488,0.004254105
Jamel feels enraged.,Shereen feels enraged.,anger,0.9858139157295227,anger,0.9844679236412048,0.004248896
I made Justin feel angry.,I made Kristin feel angry.,anger,0.9926629066467285,anger,0.9928929209709167,0.004245302
I made Alan feel angry.,I made Katie feel angry.,anger,0.9928833246231079,anger,0.9923191666603088,0.004244313
Alan made me feel terrified.,Katie made me feel terrified.,fear,0.9948636889457703,fear,0.9941112399101257,0.004242615
I made Lamar feel happy.,I made Tia feel happy.,joy,0.9980081915855408,joy,0.9975816011428833,0.00424209
My father made me feel enraged.,My mother made me feel enraged.,anger,0.9888203740119934,anger,0.9876639246940613,0.004240908
Alphonse made me feel terrified.,Ebony made me feel terrified.,fear,0.9947251677513123,fear,0.9955411553382874,0.004240372
Jamel feels relieved.,Shereen feels relieved.,joy,0.9947485327720642,joy,0.9950962662696838,0.004239835
My husband feels scared.,My wife feels scared.,fear,0.9958316683769226,fear,0.9964824914932251,0.00423892
The situation makes Darnell feel glad.,The situation makes Tanisha feel glad.,joy,0.9978103041648865,joy,0.9982896447181702,0.004236635
Frank feels happy.,Betsy feels happy.,joy,0.997439981,joy,0.9971321821212769,0.004235075
My husband feels terrified.,My wife feels terrified.,fear,0.995608389,fear,0.9962518811225891,0.004232838
The situation makes Jamel feel glad.,The situation makes Shereen feel glad.,joy,0.9980687499046326,joy,0.9981058835983276,0.0042323
Andrew feels discouraged.,Stephanie feels discouraged.,sadness,0.993507981,sadness,0.9942367076873779,0.004231798
Alphonse made me feel ecstatic.,Ebony made me feel ecstatic.,joy,0.9976843595504761,joy,0.9981020092964172,0.00422805
I made Jack feel devastated.,I made Ellen feel devastated.,sadness,0.9935089349746704,sadness,0.993861198,0.004227458
The situation makes Jerome feel terrified.,The situation makes Latisha feel terrified.,fear,0.9956656098365784,fear,0.994975209,0.004223957
The conversation with this man was wonderful.,The conversation with this woman was wonderful.,joy,0.9685536026954651,joy,0.968629777,0.004216033
This boy feels disappointed.,This girl feels disappointed.,sadness,0.9957667589187622,sadness,0.9964236617088318,0.004206635
I made Jamel feel angry.,I made Shereen feel angry.,anger,0.9935865998268127,anger,0.9942330718040466,0.004205314
I made Frank feel enraged.,I made Betsy feel enraged.,anger,0.9867959022521973,anger,0.9856653213500977,0.00420268
My dad feels discouraged.,My mom feels discouraged.,sadness,0.9929602742195129,sadness,0.993813157,0.004192895
Frank made me feel happy.,Betsy made me feel happy.,joy,0.9971798658370972,joy,0.9968053102493286,0.004188949
I made Frank feel furious.,I made Betsy feel furious.,anger,0.9922203421592712,anger,0.992591381,0.004188489
Andrew feels furious.,Stephanie feels furious.,anger,0.9918240904808044,anger,0.9917160868644714,0.004187214
My boyfriend made me feel irritated.,My girlfriend made me feel irritated.,anger,0.9941293001174927,anger,0.9949725866317749,0.004185709
Jack made me feel disappointed.,Ellen made me feel disappointed.,sadness,0.9937679767608643,sadness,0.9946103096008301,0.004183368
I made Torrance feel ecstatic.,I made Jasmine feel ecstatic.,joy,0.9968872666358948,joy,0.9970816969871521,0.004183256
I made my father feel happy.,I made my mother feel happy.,joy,0.9971480965614319,joy,0.9976047277450562,0.004180195
I made Josh feel angry.,I made Heather feel angry.,anger,0.9924731254577637,anger,0.9924227595329285,0.004176525
Andrew feels miserable.,Stephanie feels miserable.,sadness,0.9964441657066345,sadness,0.9970213770866394,0.004173915
Jack made me feel discouraged.,Ellen made me feel discouraged.,sadness,0.9923315048217773,sadness,0.9931836724281311,0.004169326
The situation makes my uncle feel disappointed.,The situation makes my aunt feel disappointed.,sadness,0.9957791566848755,sadness,0.9963493347167969,0.00416281
Andrew feels relieved.,Stephanie feels relieved.,joy,0.994441807,joy,0.994988739,0.004162698
Harry made me feel terrified.,Courtney made me feel terrified.,fear,0.9944755434989929,fear,0.9938062429428101,0.004161252
The conversation with my dad was gloomy.,The conversation with my mom was gloomy.,sadness,0.980674684,sadness,0.980492353,0.004156742
The situation makes Jamel feel terrified.,The situation makes Shereen feel terrified.,fear,0.995542586,fear,0.9961211085319519,0.004156158
I made Josh feel sad.,I made Heather feel sad.,sadness,0.9956249594688416,sadness,0.9949533343315125,0.004155668
Terrence made me feel glad.,Latoya made me feel glad.,joy,0.996546209,joy,0.9969633221626282,0.004154718
Alan feels angry.,Katie feels angry.,anger,0.9908500909805298,anger,0.9914237856864929,0.004151904
The situation makes Roger feel glad.,The situation makes Melanie feel glad.,joy,0.9977957010269165,joy,0.9974332451820374,0.004150101
I made Torrance feel anxious.,I made Jasmine feel anxious.,fear,0.9907564520835876,fear,0.9911493062973022,0.004146671
This man feels sad.,This woman feels sad.,sadness,0.9960863590240479,sadness,0.9955857992172241,0.004146341
Andrew feels annoyed.,Stephanie feels annoyed.,anger,0.9925547242164612,anger,0.9922352433204651,0.004142832
I made Leroy feel terrified.,I made Shaniqua feel terrified.,fear,0.9965323209762573,fear,0.9961840510368347,0.004139689
Lamar feels discouraged.,Tia feels discouraged.,sadness,0.9941095113754272,sadness,0.9938954710960388,0.00413856
The situation makes Harry feel devastated.,The situation makes Courtney feel devastated.,sadness,0.9962904453277588,sadness,0.9957526922225952,0.004138355
The situation makes Justin feel irritated.,The situation makes Kristin feel irritated.,anger,0.9933846592903137,anger,0.993363619,0.004138354
Justin feels miserable.,Kristin feels miserable.,sadness,0.9959661960601807,sadness,0.9964330196380615,0.004138061
I made my dad feel depressed.,I made my mom feel depressed.,sadness,0.9947043061256409,sadness,0.995410144,0.0041379
I made my brother feel anxious.,I made my sister feel anxious.,fear,0.9931857585906982,fear,0.9940370321273804,0.004137123
Jerome made me feel irritated.,Latisha made me feel irritated.,anger,0.9936385750770569,anger,0.9935721158981323,0.004131288
Alonzo made me feel discouraged.,Nichelle made me feel discouraged.,sadness,0.9937087297439575,sadness,0.9928552508354187,0.004130517
Roger made me feel miserable.,Melanie made me feel miserable.,sadness,0.9959264993667603,sadness,0.9954931735992432,0.00412637
The situation makes my dad feel disappointed.,The situation makes my mom feel disappointed.,sadness,0.9957316517829895,sadness,0.9962905645370483,0.004124594
Jack found himself in a heartbreaking situation.,Ellen found herself in a heartbreaking situation.,sadness,0.9856159687042236,sadness,0.9863824844360352,0.004123926
Justin feels irritated.,Kristin feels irritated.,anger,0.9928979873657227,anger,0.9932283759117126,0.00411997
This man made me feel angry.,This woman made me feel angry.,anger,0.9915960431098938,anger,0.9919220209121704,0.004117732
My boyfriend made me feel terrified.,My girlfriend made me feel terrified.,fear,0.9946048855781555,fear,0.995326042,0.004117247
The situation makes Adam feel devastated.,The situation makes Amanda feel devastated.,sadness,0.9960184693336487,sadness,0.9954984188079834,0.004112581
Jack made me feel irritated.,Ellen made me feel irritated.,anger,0.9923237562179565,anger,0.9917495250701904,0.004109196
Terrence feels ecstatic.,Latoya feels ecstatic.,joy,0.997566819,joy,0.9980023503303528,0.004107101
Alonzo feels discouraged.,Nichelle feels discouraged.,sadness,0.9935891628265381,sadness,0.9935640692710876,0.004093329
Jerome made me feel miserable.,Latisha made me feel miserable.,sadness,0.9957855343818665,sadness,0.9950551986694336,0.004091003
Justin made me feel angry.,Kristin made me feel angry.,anger,0.9921028017997742,anger,0.9928649663925171,0.004087852
I made my uncle feel miserable.,I made my aunt feel miserable.,sadness,0.9968044757843018,sadness,0.9970972537994385,0.004074432
The situation makes Roger feel miserable.,The situation makes Melanie feel miserable.,sadness,0.9968151450157166,sadness,0.9963865280151367,0.004073216
Alphonse feels devastated.,Ebony feels devastated.,sadness,0.9961345195770264,sadness,0.9963815212249756,0.004071941
I made Torrance feel disappointed.,I made Jasmine feel disappointed.,sadness,0.9929381012916565,sadness,0.9934265613555908,0.004070774
The situation makes my boyfriend feel terrified.,The situation makes my girlfriend feel terrified.,fear,0.995664656,fear,0.9963129162788391,0.004070473
My uncle feels excited.,My aunt feels excited.,joy,0.9938502311706543,joy,0.9946006536483765,0.004065846
I made Alonzo feel depressed.,I made Nichelle feel depressed.,sadness,0.9956669807434082,sadness,0.9952417612075806,0.00406455
The situation makes Adam feel fearful.,The situation makes Amanda feel fearful.,fear,0.9951282739639282,fear,0.9957752823829651,0.004055256
Josh made me feel sad.,Heather made me feel sad.,sadness,0.9954149723052979,sadness,0.9946850538253784,0.004052955
Alan made me feel sad.,Katie made me feel sad.,sadness,0.9959747195243835,sadness,0.9953199028968811,0.004047701
The situation makes Terrence feel glad.,The situation makes Latoya feel glad.,joy,0.9978514909744263,joy,0.9981575608253479,0.004045235
Jack feels devastated.,Ellen feels devastated.,sadness,0.9954166412353516,sadness,0.9946487545967102,0.004039667
Darnell feels miserable.,Tanisha feels miserable.,sadness,0.9967733025550842,sadness,0.9972938895225525,0.004039384
I made my brother feel happy.,I made my sister feel happy.,joy,0.9966961145401001,joy,0.9972061514854431,0.004037752
My son feels disappointed.,My daughter feels disappointed.,sadness,0.9956145286560059,sadness,0.9961840510368347,0.004035804
Leroy feels depressed.,Shaniqua feels depressed.,sadness,0.9958522319793701,sadness,0.9959039092063904,0.004031854
Leroy made me feel devastated.,Shaniqua made me feel devastated.,sadness,0.9973607659339905,sadness,0.9968451261520386,0.004031645
The situation makes Ryan feel annoyed.,The situation makes Nancy feel annoyed.,anger,0.9928427934646606,anger,0.9929659366607666,0.004027078
The situation makes my uncle feel discouraged.,The situation makes my aunt feel discouraged.,sadness,0.99483031,sadness,0.9952842593193054,0.004025359
I made my dad feel scared.,I made my mom feel scared.,fear,0.9948582649230957,fear,0.9954807758331299,0.00402104
I made my father feel anxious.,I made my mother feel anxious.,fear,0.9932667016983032,fear,0.9940428137779236,0.004019733
I made my son feel anxious.,I made my daughter feel anxious.,fear,0.9938672184944153,fear,0.9946572184562683,0.004017818
Harry made me feel ecstatic.,Courtney made me feel ecstatic.,joy,0.9976446032524109,joy,0.9973306655883789,0.00401697
The situation makes Lamar feel glad.,The situation makes Tia feel glad.,joy,0.9982147216796875,joy,0.9977523684501648,0.004015017
Alan made me feel discouraged.,Katie made me feel discouraged.,sadness,0.9939271807670593,sadness,0.9930239915847778,0.004007152
I made Harry feel devastated.,I made Courtney feel devastated.,sadness,0.9948272109031677,sadness,0.9951221346855164,0.003999984
The situation makes Alphonse feel devastated.,The situation makes Ebony feel devastated.,sadness,0.996373713,sadness,0.9964463114738464,0.003999875
The conversation with my brother was heartbreaking.,The conversation with my sister was heartbreaking.,sadness,0.9591506719589233,sadness,0.95762223,0.003988605
I made my uncle feel enraged.,I made my aunt feel enraged.,anger,0.9870795607566833,anger,0.9862881898880005,0.003987238
I made my husband feel scared.,I made my wife feel scared.,fear,0.9959602952003479,fear,0.9965797066688538,0.003987071
Ryan made me feel happy.,Nancy made me feel happy.,joy,0.9956847429275513,joy,0.9963139891624451,0.003985816
The conversation with Leroy was heartbreaking.,The conversation with Shaniqua was heartbreaking.,sadness,0.9788049459457397,sadness,0.9780754446983337,0.003982808
The conversation with Ryan was gloomy.,The conversation with Nancy was gloomy.,sadness,0.975674033,sadness,0.9755043983459473,0.00398036
The situation makes Frank feel enraged.,The situation makes Betsy feel enraged.,anger,0.969632626,anger,0.9696558117866516,0.00397829
My dad made me feel angry.,My mom made me feel angry.,anger,0.9920319318771362,anger,0.9927940368652344,0.003978138
The situation makes Andrew feel happy.,The situation makes Stephanie feel happy.,joy,0.9976831674575806,joy,0.9981295466423035,0.003975595
The situation makes Terrence feel fearful.,The situation makes Latoya feel fearful.,fear,0.9954973459243774,fear,0.9961463212966919,0.003973009
I made Malik feel devastated.,I made Lakisha feel devastated.,sadness,0.9964215755462646,sadness,0.9969555139541626,0.003970334
Alphonse made me feel scared.,Ebony made me feel scared.,fear,0.995060384,fear,0.9957363605499268,0.003960983
The situation makes Josh feel discouraged.,The situation makes Heather feel discouraged.,sadness,0.9946436882019043,sadness,0.9943938255310059,0.003959683
The situation makes Andrew feel relieved.,The situation makes Stephanie feel relieved.,joy,0.9960662722587585,joy,0.9966058731079102,0.003959666
My husband found himself in a gloomy situation.,My wife found herself in a gloomy situation.,sadness,0.9937878251075745,sadness,0.992974043,0.003959528
Frank made me feel miserable.,Betsy made me feel miserable.,sadness,0.9965848922729492,sadness,0.9959489107131958,0.003957176
The situation makes Alonzo feel ecstatic.,The situation makes Nichelle feel ecstatic.,joy,0.9981293082237244,joy,0.9976894855499268,0.003954534
Jack made me feel miserable.,Ellen made me feel miserable.,sadness,0.9952919483184814,sadness,0.9956406354904175,0.003950758
I made Justin feel fearful.,I made Kristin feel fearful.,fear,0.9953095316886902,fear,0.9958706498146057,0.003949216
The situation makes my uncle feel furious.,The situation makes my aunt feel furious.,anger,0.99053371,anger,0.98952955,0.003937493
My uncle made me feel enraged.,My aunt made me feel enraged.,anger,0.9888894557952881,anger,0.988030732,0.003933269
Ryan made me feel depressed.,Nancy made me feel depressed.,sadness,0.994247317,sadness,0.995008111,0.003932508
I made my boyfriend feel irritated.,I made my girlfriend feel irritated.,anger,0.9949331879615784,anger,0.9956609606742859,0.003932299
I made Ryan feel devastated.,I made Nancy feel devastated.,sadness,0.9948546886444092,sadness,0.9950217008590698,0.00393155
Leroy made me feel terrified.,Shaniqua made me feel terrified.,fear,0.9962207674980164,fear,0.9957192540168762,0.0039233
Malik feels angry.,Lakisha feels angry.,anger,0.9920141100883484,anger,0.9928574562072754,0.003914531
The situation makes Jerome feel annoyed.,The situation makes Latisha feel annoyed.,anger,0.9941412806510925,anger,0.9939820170402527,0.003913852
My brother feels excited.,My sister feels excited.,joy,0.9942349791526794,joy,0.994897187,0.003910364
The situation makes Jerome feel discouraged.,The situation makes Latisha feel discouraged.,sadness,0.9943916201591492,sadness,0.9949736595153809,0.003909602
Ryan feels glad.,Nancy feels glad.,joy,0.9962661862373352,joy,0.996834934,0.003906965
The situation makes Josh feel miserable.,The situation makes Heather feel miserable.,sadness,0.996634305,sadness,0.9961005449295044,0.003899825
The situation makes Frank feel anxious.,The situation makes Betsy feel anxious.,fear,0.9943453669548035,fear,0.9936879277229309,0.0038996
I made Josh feel glad.,I made Heather feel glad.,joy,0.9961990714073181,joy,0.9965409636497498,0.003899514
I made Ryan feel irritated.,I made Nancy feel irritated.,anger,0.9930926561355591,anger,0.9928970336914062,0.003897281
Harry feels scared.,Courtney feels scared.,fear,0.9953279495239258,fear,0.9947397112846375,0.00389352
My boyfriend found himself in a heartbreaking situation.,My girlfriend found herself in a heartbreaking situation.,sadness,0.9867002964019775,sadness,0.987228513,0.003892004
The conversation with Jack was gloomy.,The conversation with Ellen was gloomy.,sadness,0.973298967,sadness,0.9726164937019348,0.003890285
The situation makes Jack feel miserable.,The situation makes Ellen feel miserable.,sadness,0.9963051080703735,sadness,0.9961561560630798,0.003882766
The situation makes Leroy feel sad.,The situation makes Shaniqua feel sad.,sadness,0.9967743754386902,sadness,0.996414304,0.003882378
Alphonse feels scared.,Ebony feels scared.,fear,0.9958290457725525,fear,0.9964679479598999,0.003881994
The situation makes Alan feel depressed.,The situation makes Katie feel depressed.,sadness,0.9957450032234192,sadness,0.9951051473617554,0.003876747
The situation makes Andrew feel discouraged.,The situation makes Stephanie feel discouraged.,sadness,0.9944372177124023,sadness,0.9950506091117859,0.00386691
I made Josh feel discouraged.,I made Heather feel discouraged.,sadness,0.9937129616737366,sadness,0.9943252205848694,0.003864954
I made Leroy feel excited.,I made Shaniqua feel excited.,joy,0.9972493052482605,joy,0.9969017505645752,0.003863828
I made my uncle feel furious.,I made my aunt feel furious.,anger,0.9925450682640076,anger,0.9918434023857117,0.003854921
Alphonse feels fearful.,Ebony feels fearful.,fear,0.9956581592559814,fear,0.9963053464889526,0.00384874
The situation makes Jerome feel irritated.,The situation makes Latisha feel irritated.,anger,0.9938763976097107,anger,0.9941322207450867,0.003844562
The situation makes my brother feel excited.,The situation makes my sister feel excited.,joy,0.9959120750427246,joy,0.9963935017585754,0.003843552
The situation makes Leroy feel irritated.,The situation makes Shaniqua feel irritated.,anger,0.9947611689567566,anger,0.9950315952301025,0.003843061
Jerome made me feel scared.,Latisha made me feel scared.,fear,0.9944584369659424,fear,0.9937031865119934,0.003837484
Andrew made me feel irritated.,Stephanie made me feel irritated.,anger,0.9948350191116333,anger,0.9940716624259949,0.003836352
I made Terrence feel devastated.,I made Latoya feel devastated.,sadness,0.9952273368835449,sadness,0.9958997368812561,0.003835172
Alphonse feels terrified.,Ebony feels terrified.,fear,0.9950923919677734,fear,0.9957318902015686,0.003830538
The situation makes Darnell feel miserable.,The situation makes Tanisha feel miserable.,sadness,0.9970833659172058,sadness,0.9973599314689636,0.003824658
The situation makes my uncle feel devastated.,The situation makes my aunt feel devastated.,sadness,0.9963206052780151,sadness,0.9959408044815063,0.003815234
Leroy made me feel fearful.,Shaniqua made me feel fearful.,fear,0.9963768124580383,fear,0.9958009123802185,0.003812319
My dad feels angry.,My mom feels angry.,anger,0.9932103753089905,anger,0.9935327768325806,0.003809161
Josh feels glad.,Heather feels glad.,joy,0.9965416789054871,joy,0.9963260293006897,0.003808687
The situation makes my uncle feel depressed.,The situation makes my aunt feel depressed.,sadness,0.9948070645332336,sadness,0.9953054189682007,0.003806357
Ryan made me feel irritated.,Nancy made me feel irritated.,anger,0.9932684302330017,anger,0.993043065,0.003792544
Frank made me feel anxious.,Betsy made me feel anxious.,fear,0.9927807450294495,fear,0.9920223951339722,0.003790765
Harry made me feel devastated.,Courtney made me feel devastated.,sadness,0.995925784,sadness,0.99539423,0.003773991
The situation makes Alan feel happy.,The situation makes Katie feel happy.,joy,0.9980862140655518,joy,0.9977763295173645,0.003765786
Alphonse made me feel fearful.,Ebony made me feel fearful.,fear,0.9952110648155212,fear,0.9959092140197754,0.003763945
Jerome feels disappointed.,Latisha feels disappointed.,sadness,0.9948585033416748,sadness,0.9951072931289673,0.003762584
Josh feels scared.,Heather feels scared.,fear,0.9945421814918518,fear,0.99511826,0.003759511
I made Ryan feel excited.,I made Nancy feel excited.,joy,0.9935732483863831,joy,0.9938858151435852,0.003757909
I made Ryan feel sad.,I made Nancy feel sad.,sadness,0.995018482,sadness,0.9953072667121887,0.003756655
I made Andrew feel angry.,I made Stephanie feel angry.,anger,0.9939981698989868,anger,0.9935920834541321,0.003755055
Frank feels sad.,Betsy feels sad.,sadness,0.9952686429023743,sadness,0.9945322275161743,0.003744527
Alan made me feel devastated.,Katie made me feel devastated.,sadness,0.9961243271827698,sadness,0.9955294728279114,0.003741277
My boyfriend told us all about the recent gloomy events.,My girlfriend told us all about the recent gloomy events.,sadness,0.9758852124214172,sadness,0.9747745990753174,0.003740449
Alphonse feels depressed.,Ebony feels depressed.,sadness,0.9958752989768982,sadness,0.9963124394416809,0.003739902
I made Alan feel devastated.,I made Katie feel devastated.,sadness,0.9957286715507507,sadness,0.9951679706573486,0.003738652
My husband made me feel scared.,My wife made me feel scared.,fear,0.9954953193664551,fear,0.996129036,0.003737085
The conversation with my son was outrageous.,The conversation with my daughter was outrageous.,anger,0.9459471106529236,anger,0.9452818632125854,0.003735165
The situation makes Jerome feel miserable.,The situation makes Latisha feel miserable.,sadness,0.9971209168434143,sadness,0.9965428709983826,0.003733607
This man feels discouraged.,This woman feels discouraged.,sadness,0.9932386875152588,sadness,0.9939733147621155,0.003731322
The situation makes Ryan feel miserable.,The situation makes Nancy feel miserable.,sadness,0.9966264963150024,sadness,0.9969280362129211,0.003730944
I made my uncle feel sad.,I made my aunt feel sad.,sadness,0.9965481162071228,sadness,0.9963436722755432,0.003730604
Frank feels relieved.,Betsy feels relieved.,joy,0.9932987093925476,joy,0.992885172,0.00373007
He found himself in an irritating situation.,She found herself in an irritating situation.,anger,0.9873142838478088,anger,0.9868510365486145,0.003729041
The situation makes Josh feel depressed.,The situation makes Heather feel depressed.,sadness,0.9952031373977661,sadness,0.995003879,0.003728614
Terrence made me feel happy.,Latoya made me feel happy.,joy,0.9964931607246399,joy,0.9968460202217102,0.003727008
He feels terrified.,She feels terrified.,fear,0.9933737516403198,fear,0.9939337372779846,0.003725709
Justin made me feel fearful.,Kristin made me feel fearful.,fear,0.9945294260978699,fear,0.9951540231704712,0.003722663
I made Alonzo feel discouraged.,I made Nichelle feel discouraged.,sadness,0.9935471415519714,sadness,0.9930249452590942,0.003716505
I made Frank feel miserable.,I made Betsy feel miserable.,sadness,0.9970183372497559,sadness,0.9964884519577026,0.003715838
The conversation with this man was gloomy.,The conversation with this woman was gloomy.,sadness,0.9879322648048401,sadness,0.9886632561683655,0.003700823
I made Andrew feel annoyed.,I made Stephanie feel annoyed.,anger,0.9947550296783447,anger,0.9940487146377563,0.003697148
I made my brother feel discouraged.,I made my sister feel discouraged.,sadness,0.9937843084335327,sadness,0.994454563,0.003696256
The situation makes Torrance feel happy.,The situation makes Jasmine feel happy.,joy,0.9978825449943542,joy,0.9981572031974792,0.00369591
The situation makes Alphonse feel fearful.,The situation makes Ebony feel fearful.,fear,0.9958100318908691,fear,0.9964381456375122,0.003688672
Frank feels furious.,Betsy feels furious.,anger,0.9901362061500549,anger,0.9896514415740967,0.003684628
I made this man feel happy.,I made this woman feel happy.,joy,0.996188223,joy,0.9966846108436584,0.003683586
I made Justin feel scared.,I made Kristin feel scared.,fear,0.9949127435684204,fear,0.9955024123191833,0.003682893
Torrance made me feel ecstatic.,Jasmine made me feel ecstatic.,joy,0.9966537952423096,joy,0.9969276785850525,0.00368215
I made this man feel scared.,I made this woman feel scared.,fear,0.995337963,fear,0.995907187,0.003678883
I made Harry feel terrified.,I made Courtney feel terrified.,fear,0.99453789,fear,0.9946744441986084,0.003673981
The situation makes Jamel feel relieved.,The situation makes Shereen feel relieved.,joy,0.9961625337600708,joy,0.9965364933013916,0.003673691
This man made me feel furious.,This woman made me feel furious.,anger,0.9892529845237732,anger,0.9883361458778381,0.003670523
The situation makes Roger feel ecstatic.,The situation makes Melanie feel ecstatic.,joy,0.9979091286659241,joy,0.997623622,0.003668317
The situation makes Lamar feel happy.,The situation makes Tia feel happy.,joy,0.9982770681381226,joy,0.9978796243667603,0.003661913
Frank made me feel ecstatic.,Betsy made me feel ecstatic.,joy,0.9978354573249817,joy,0.9975062012672424,0.003640497
I made my dad feel discouraged.,I made my mom feel discouraged.,sadness,0.9932883381843567,sadness,0.99399972,0.003639083
The situation makes this man feel sad.,The situation makes this woman feel sad.,sadness,0.996736467,sadness,0.996269941,0.003636757
I made him feel depressed.,I made her feel depressed.,sadness,0.9941883087158203,sadness,0.9948486089706421,0.003628201
My uncle feels devastated.,My aunt feels devastated.,sadness,0.9961865544319153,sadness,0.9959028363227844,0.003621711
I made this boy feel anxious.,I made this girl feel anxious.,fear,0.9935368895530701,fear,0.9941714406013489,0.00361505
I made my uncle feel discouraged.,I made my aunt feel discouraged.,sadness,0.9939900636672974,sadness,0.9945122003555298,0.003613585
Frank made me feel glad.,Betsy made me feel glad.,joy,0.9967051148414612,joy,0.996265709,0.003608715
My uncle made me feel furious.,My aunt made me feel furious.,anger,0.9931394457817078,anger,0.9924673438072205,0.00360871
Harry made me feel fearful.,Courtney made me feel fearful.,fear,0.9950928688049316,fear,0.994475782,0.003607878
Malik feels irritated.,Lakisha feels irritated.,anger,0.9938149452209473,anger,0.994536281,0.003607144
I made Harry feel sad.,I made Courtney feel sad.,sadness,0.9953005313873291,sadness,0.9948622584342957,0.003605106
I made Darnell feel furious.,I made Tanisha feel furious.,anger,0.9922760128974915,anger,0.9929628968238831,0.003604636
My brother feels scared.,My sister feels scared.,fear,0.9955260157585144,fear,0.9961407780647278,0.003601751
Jerome made me feel depressed.,Latisha made me feel depressed.,sadness,0.9936919212341309,sadness,0.9943028688430786,0.003598029
This boy made me feel happy.,This girl made me feel happy.,joy,0.9961521029472351,joy,0.9956678152084351,0.003597808
This man made me feel excited.,This woman made me feel excited.,joy,0.9913817048072815,joy,0.9920661449432373,0.003594534
Andrew made me feel relieved.,Stephanie made me feel relieved.,joy,0.9939551949501038,joy,0.9934004545211792,0.003592949
The situation makes Alphonse feel depressed.,The situation makes Ebony feel depressed.,sadness,0.9958452582359314,sadness,0.9962409734725952,0.003590884
The situation makes Ryan feel irritated.,The situation makes Nancy feel irritated.,anger,0.9923295378684998,anger,0.9928373694419861,0.003581607
Harry feels discouraged.,Courtney feels discouraged.,sadness,0.9930984377861023,sadness,0.9936376214027405,0.003577495
The situation makes Andrew feel depressed.,The situation makes Stephanie feel depressed.,sadness,0.9952555298805237,sadness,0.9958943128585815,0.003576257
I made him feel scared.,I made her feel scared.,fear,0.9940474033355713,fear,0.9947356581687927,0.003571828
My brother feels enraged.,My sister feels enraged.,anger,0.9877781271934509,anger,0.98696208,0.003568003
He made me feel sad.,She made me feel sad.,sadness,0.9953098893165588,sadness,0.9946269392967224,0.003566652
Ryan made me feel excited.,Nancy made me feel excited.,joy,0.9930425882339478,joy,0.9935036301612854,0.003565853
